timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-12T11:32:51,ecodev_ia,cc391939-49b6-4c47-bbd3-d58467c297b2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,13.713471300000036,6.292958466001783e-05,4.588888056375461e-06,9.934226247507691,39.210091704760416,10.0,2.1974161628935503e-05,0.000133541495722,2.2199822777777925e-05,0.0001777154801287,0.0,Argentina,ARG,santa fe,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.5,24,Intel(R) Core(TM) i7-14650HX,1,1 x NVIDIA GeForce RTX 4060 Laptop GPU,-60.693,-31.6384,15.71074676513672,machine,4.55,24.25,76.00833333333334,11.943391799926758,N,1.0,0.0
2026-04-12T11:45:44,ecodev_ia,2d366c07-f44c-4b71-a8ea-e7f03e8e0676,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.326384500000133,3.912488784044037e-05,3.788827332590596e-06,9.829960334400004,29.38024406591115,10.0,1.5515046000103415e-05,7.916422999799998e-05,1.5810857777776417e-05,0.0001104901337758,0.0,Argentina,ARG,santa fe,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.5,24,Intel(R) Core(TM) i7-14650HX,1,1 x NVIDIA GeForce RTX 4060 Laptop GPU,-60.693,-31.6384,15.71074676513672,machine,15.175,27.0,70.4375,11.064411163330078,N,1.0,0.0
2026-04-12T11:51:39,ecodev_ia,768193f7-e773-4194-8835-d23168d813d3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12.48589099999981,5.26435409523381e-05,4.21624223312048e-06,9.798190081309096,35.8449021534616,10.0,1.869123789119908e-05,0.000110925644296,1.905042916666717e-05,0.0001486673113538,0.0,Argentina,ARG,santa fe,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.5,24,Intel(R) Core(TM) i7-14650HX,1,1 x NVIDIA GeForce RTX 4060 Laptop GPU,-60.693,-31.6384,15.71074676513672,machine,3.75,39.2,74.11,11.643608856201173,N,1.0,0.0
2026-04-12T11:52:22,ecodev_ia,b39c534b-9f42-4220-8247-abe0a8241ce3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.626907200000005,3.377845297411138e-05,4.428853280673372e-06,8.34766078217143,61.42333594148587,10.0,1.2116586963195422e-05,6.928199986999998e-05,1.399301666666588e-05,9.539160349986129e-05,0.0,Argentina,ARG,santa fe,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.5,24,Intel(R) Core(TM) i7-14650HX,1,1 x NVIDIA GeForce RTX 4060 Laptop GPU,-60.693,-31.6384,15.71074676513672,machine,16.666666666666668,61.5,75.48333333333333,11.856637954711914,N,1.0,0.0
2026-04-12T11:56:11,ecodev_ia,fbf33210-512d-4d42-bdfe-bc990631a6e4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.507356000000073,4.8892037818263365e-05,5.14254834028125e-06,9.7430690742,41.00879327750549,10.0,1.4527123573722573e-05,0.000108627586902,1.4918216944444238e-05,0.0001380729274201,0.0,Argentina,ARG,santa fe,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.5,24,Intel(R) Core(TM) i7-14650HX,1,1 x NVIDIA GeForce RTX 4060 Laptop GPU,-60.693,-31.6384,15.71074676513672,machine,5.8,55.0,77.15714285714286,12.123946598597936,N,1.0,0.0
2026-04-12T12:13:47,ecodev_ia,a8f29ec9-7391-4a19-af1a-d9005329f63c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.163268799999967,4.854618910195669e-05,4.348743183713074e-06,9.85348905936,36.2973800229336,10.0,1.649120390933348e-05,0.000103850916414,1.675411750000219e-05,0.0001370962378233,0.0,Argentina,ARG,santa fe,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.5,24,Intel(R) Core(TM) i7-14650HX,1,1 x NVIDIA GeForce RTX 4060 Laptop GPU,-60.693,-31.6384,15.71074676513672,machine,2.022222222222222,36.333333333333336,72.6,11.405818515353731,N,1.0,0.0
2026-04-12T12:14:47,ecodev_ia,e592bbbe-b615-40ba-9a00-dc6038036d17,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.964600799999971,3.0300442287948946e-05,4.350635902627624e-06,8.137805768000002,39.140494457795015,10.0,1.0847845433846878e-05,6.111143777799981e-05,1.361028916666732e-05,8.5569572378514e-05,0.0,Argentina,ARG,santa fe,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.5,24,Intel(R) Core(TM) i7-14650HX,1,1 x NVIDIA GeForce RTX 4060 Laptop GPU,-60.693,-31.6384,15.71074676513672,machine,14.66,56.0,75.1,11.795149993896484,N,1.0,0.0
2026-04-12T12:45:21,ecodev_ia,ffea8399-3ffa-4643-bdc1-d440dbe1d5c8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.736581399999524,5.002617496414568e-05,4.262414519116078e-06,8.971751600727275,39.53510652390637,10.0,1.7695397434642182e-05,0.000103887860888,1.969251444444985e-05,0.000141275772767,0.0,Argentina,ARG,santa fe,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.5,24,Intel(R) Core(TM) i7-14650HX,1,1 x NVIDIA GeForce RTX 4060 Laptop GPU,-60.693,-31.6384,15.71074676513672,machine,20.0,39.9,74.31,11.674851608276366,N,1.0,0.0
2026-04-12T12:45:34,ecodev_ia,2936bf15-4271-4868-87cf-55a239e482ef,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.774395600000389,4.53057007223003e-05,5.163398459296534e-06,8.5419442956,45.52928949625419,10.0,1.3465332553450856e-05,9.875452344799972e-05,1.5725122500003233e-05,0.0001279449785014,0.0,Argentina,ARG,santa fe,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.5,24,Intel(R) Core(TM) i7-14650HX,1,1 x NVIDIA GeForce RTX 4060 Laptop GPU,-60.693,-31.6384,15.71074676513672,machine,1.4285714285714286,64.14285714285714,76.38571428571429,12.001005445207868,N,1.0,0.0
2026-04-12T12:46:36,ecodev_ia,1181deaf-6d45-4386-9a78-9dbdfdbe37dd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.351301200000307,3.813869442270972e-05,5.188019560769476e-06,9.7095592464,48.690851945039725,10.0,1.1375800149227971e-05,8.460784546400046e-05,1.172144138888598e-05,0.0001077050870021,0.0,Argentina,ARG,santa fe,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.5,24,Intel(R) Core(TM) i7-14650HX,1,1 x NVIDIA GeForce RTX 4060 Laptop GPU,-60.693,-31.6384,15.71074676513672,machine,18.34,37.6,74.53999999999999,11.71230926513672,N,1.0,0.0
